tc,area,pop,pden,wden,urb,paper,glass,metal,plastic,msw_so,msw_un,msw,sor,geo,roads,s_wteregio,s_landfill
237.2599945,11.02000046,311,28.22141457,7719.056152,3,5.997836923,9.976018057,0.00097456,7.416768551,69934,15130,85064,82.21,1,28,0,37.24168015
140.8500061,18.29000092,990,54.12793732,17851.17383,3,11.3721983,15.93639165,1.580407843,5.728365871,233933,92565,326498,71.65,2,82,11.05105972,11.28596973
166.5399933,43.43999863,1418,32.6427269,9833.103516,3,9.420578251,11.47372118,4.125014632,9.781107339,297970,129180,427150,69.76,1,26,4.046452045,45.41190338
179.4400024,5.460000038,836,153.1135559,50485.71484,3,5.517826825,11.49275173,1.033186772,6.574594053,189532,86120,275652,68.76,1,24,27.87697983,3.602712631
123.4800034,31.71999931,23390,737.3896484,333378.1563,2,12.79430114,4.909049902,2.688459449,6.042787753,8110118,2464637,10574755,76.69,3,90,38.50149155,4.551429749
146,20.68000031,1936,93.61701965,26283.60742,3,8.882429238,13.17646193,1.563623987,9.949866156,375835,167710,543545,69.15,1,53,27.87697983,3.602712631
159.8200073,233.5,6138,26.28693771,15843.27148,3,15.05361404,4.85686343,0.728063223,6.297230581,1650944,2048460,3699404,44.63,3,266,33.10504913,15.23353004
128.3099976,6.269999981,7102,1132.695435,380812.4375,2,13.81898183,5.70797598,0.068517993,4.671075942,1420970,958100,2379070,59.73,1,44,0,76.68603516
97.86000061,32.24000168,2351,72.92182922,19044.35352,3,13.61585694,11.61745305,1.972344826,9.812863402,446680,163710,610390,73.18,1,82,0,42.47533035
109.3300018,20.13999939,2747,136.3952332,42864.44922,3,13.11957743,12.70951824,0.835756235,6.433875059,595750,267540,863290,69.01,1,52,27.87697983,3.602712631
116.1900024,13.26000023,1086,81.90045166,24840.3457,3,9.365996424,11.36670684,0.000112331,7.23777487,204979,124204,329183,62.27,3,19,24.46764946,23.11911392
133.8399963,17.32999992,561,32.37160873,8787.824219,3,16.26470028,11.88498486,4.524173797,13.84173928,115913,33000,148913,77.84,1,64,8.904969215,39.5241394
159.5800018,4.420000076,206,46.60633469,26978.95898,3,5.870168642,8.385955202,0.83859552,4.192977601,27247,80000,107247,25.41,3,20,38.50149155,4.551429749
109.7699966,13.55000019,1833,135.2767487,65617.78125,3,21.00805177,9.92632049,9.954663089,4.438428515,696482,192639,889121,78.33,3,25,38.50149155,4.551429749
104.9899979,5.590000153,1913,342.2182312,168634.3438,2,13.58158669,10.86641504,1.730835736,3.999083451,465627,477039,942666,49.39,3,22,38.50149155,4.551429749
186.0200043,169.4499969,2311,13.63824177,5752.871094,3,8.525641552,7.490070002,1.340754844,6.363507669,620041,337658,957699,64.74,2,105,0,48.26402283
392.5700073,3.390000105,1305,384.9557495,314706.4688,2,14.85947012,8.360086422,2.746952491,5.669467735,913705,140270,1053975,86.69,3,20,18.53964043,11.31804276
184.0700073,21.07999992,1445,68.54838562,33364.89453,3,12.82282052,6.50190806,0.654882758,12.44362549,326541,375256,701797,46.53,2,116,0,42.47533035
104.8300018,15.23999977,1100,72.17848206,18420.60352,3,4.986998183,13.37227941,1.538845154,9.791970933,178890,101840,280730,63.72,1,61,27.87697983,3.602712631
183.7899933,33.41999817,2795,83.63256073,30775.43555,3,10.74364496,10.4198772,1.607171505,6.206034914,657745,301980,959725,68.53,2,121,11.05105972,11.28596973
138.3000031,29.78000069,8511,285.7958374,74906.3125,2,17.80558656,10.84004644,0.058860184,11.50862282,1868200,362510,2230710,83.75,1,20,0,76.68603516
168.8699951,2.980000019,1942,651.6778564,304088.9375,2,8.908776905,10.39853893,3.590326479,4.153677229,782502,123683,906185,86.35,3,9,38.50149155,4.551429749
148.2200012,17.03000069,1562,91.7204895,46990.66016,3,18.96654925,11.76118493,0.31802522,2.683533042,414211,386040,800251,51.76,3,21,38.50149155,4.551429749
227.4199982,15.67000008,3904,249.1384735,110391.7656,3,16.55830398,9.311849253,1.872197355,5.419232657,1476539,234730,1711269,86.28,3,46.5,18.53964043,11.31804276
156.1699982,43.04000092,3201,74.37267303,41370.19141,3,5.917533288,10.36716832,1.158615794,3.93766501,591751,1168950,1760701,33.61,2,137,12.07579041,31.49303818
184.9600067,54.75999832,3578,65.33966827,30636.35938,3,10.69319112,7.161697306,1.107384331,6.255308775,1073256,577897,1651153,65,2,54,0,48.26402283
229.3399963,56.22000122,643,11.43721104,5183.333008,3,13.98833933,6.215705182,2.791971367,12.92865305,222649,63356,286005,77.85,2,105,0,42.47533035
179.3800049,43.81000137,1474,33.64528656,12785.93848,3,10.43823819,14.5228438,1.076493523,7.953198418,406412,153740,560152,72.55,2,79,11.05105972,11.28596973
79.94000244,2.329999924,195,83.69098663,39614.59375,3,22.78390501,9.653095274,4.701956621,10.04311933,77812,14490,92302,84.3,3,5,18.53964043,11.31804276
156.5899963,14.59000015,1192,81.69979095,20239.47852,3,7.064146241,11.90000474,1.417908931,9.02219483,212374,82920,295294,71.92,1,50,27.87697983,3.602712631
107.9300003,21.73999977,3226,148.3900604,104722.3594,2,7.939379724,5.641148628,0.382225924,3.183254095,672161,1604503,2276664,29.52,3,50,0,16.86346436
153.1499939,108.4300003,2846,26.24734879,5904.15918,3,14.45200472,10.88898886,2.304010697,8.016395184,454088,171320,625408,72.61,1,234,8.904969215,39.5241394
202.1499939,82.61000061,1859,22.50332832,8853.056641,3,9.528940276,7.994656465,2.937713902,8.47472691,494822,230256,725078,68.24,2,106,0,48.26402283
213.9900055,31.32999992,1127,35.97191238,13879.92383,3,6.300447502,3.709026855,1.385509753,7.176595578,121678,313180,434858,27.98,2,161,12.07579041,31.49303818
219.9900055,284.4599915,9378,32.96772766,16129.16797,3,10.69980338,4.779557041,1.045595533,3.70004771,2503908,2082945,4586853,54.59,2,73,12.07579041,31.49303818
142.7599945,20.21999931,843,41.69139481,12475.27246,3,7.817641229,8.067393459,0.882457879,5.616650149,179940,72310,252250,71.33,1,14,27.87697983,3.602712631
128.8600006,19.80999947,1359,68.60171509,26821.70703,3,14.06825787,7.417500725,2.83905913,8.959080661,373200,158138,531338,70.24,3,25,38.50149155,4.551429749
121.0100021,58.86000061,4186,71.11790466,20190.07813,3,10.02282083,15.30644874,0.337852621,28.33140355,1075098,113290,1188388,90.47,1,193,27.87697983,3.602712631
218.0399933,5.380000114,737,136.9888458,44047.21094,3,9.174002211,5.866044376,1.838598327,9.788837594,158814,78160,236974,67.02,2,10,11.05105972,11.28596973
151.1600037,55.68000031,1485,26.67025757,7680.890625,3,8.207224228,13.37941226,2.090854674,6.919788997,291892,135780,427672,68.25,1,70,27.87697983,3.602712631
288.8200073,36.56000137,7058,193.0525055,141866.7031,2,11.69341195,8.328463456,1.316650237,4.125998935,3444333,1699914,5144247,66.96,2,60,12.07579041,31.49303818
98.11000061,103.2099991,4748,46.0032959,14342.66113,3,8.677935508,7.28633134,0.692694619,13.62299416,1101926,378380,1480306,74.44,1,90,0,76.68603516
119.0699997,50.04999924,4417,88.25174713,19211.54883,3,7.648163671,14.14400679,1.134120544,7.148859431,524618,436920,961538,54.56,1,65,27.87697983,3.602712631
229.5099945,27.09000015,2285,84.34846497,30778.44141,3,8.045690271,3.736441398,1.448329791,7.229535565,346548,487240,833788,41.56,2,61,12.07579041,31.49303818
179.3099976,46.56999969,33357,716.2765503,295380.0938,2,9.545429069,6.149405079,0.243852598,1.47039249,7083869,6607410,13691279,51.74,1,168,5.633979797,56.75167847
127.5100021,14.47000027,1506,104.0774002,39666.62109,3,13.25647762,8.471608569,2.504982787,4.298786012,390064,183912,573976,67.96,3,52,38.50149155,4.551429749
295.7000122,33.43000031,463,13.8498354,8150.972168,3,5.170888886,7.677430483,0.924814762,4.172676128,79947,192540,272487,29.34,3,40,0,16.86346436
113.3099976,65.44000244,679,10.37591648,2731.9375,3,11.65691528,13.9530591,2.607144056,8.456297755,110823,58772,169595,65.35,3,82,17.46755028,4.897195816
206.3699951,5.519999981,887,160.6884003,79453.80469,3,10.74136142,14.4122576,2.749752044,5.073132916,354965,83620,438585,80.93,3,49,24.46764946,23.11911392
91.29000092,82.08999634,4145,50.49336243,20905.23828,3,13.5801239,9.036128782,3.978006085,5.930502164,1559201,156910,1716111,90.86,3,117,9.898176193,11.29678535
103.4000015,5.800000191,2480,427.5861816,208086.2031,2,9.897340293,10.41329025,0.405418842,3.724666501,1006950,199950,1206900,83.43,3,17,38.50149155,4.551429749
116.3700027,20.93000031,837,39.99044418,10725.75195,3,21.37689875,2.200098,0.898035547,5.253240679,153605,70885,224490,68.42,1,105,5.633979797,56.75167847
127.6699982,23.53000069,3458,146.961319,65421.67188,3,9.295998628,6.963748853,1.230501789,7.189295375,975659,553320,1528979,63.81,2,71,0,48.26402283
242.5200043,21.40999985,3340,156.0018768,89466.74219,2,15.74187816,9.16792266,2.919054881,6.062335192,1634333,256620,1890953,86.43,3,7,18.53964043,11.31804276
189.7200012,31.55999947,734,23.25728798,8502.788086,3,12.68725685,8.153591605,2.325338739,5.55994455,167088,96690,263778,63.34,1,54,65.1220932,92.53186035
165.9100037,16.70000076,3301,197.6646576,53122.63281,3,7.130715506,12.83100452,0.849801837,5.408116797,586928,300220,887148,66.16,1,41,27.87697983,3.602712631
257.4899902,8.100000381,594,73.33332825,20013.08594,3,5.299001888,9.265542299,0.655743773,4.171344676,99146,62960,162106,61.16,1,30,27.87697983,3.602712631
148.8300018,78.54000092,8544,108.7853317,35654.48047,2,8.655813317,8.575072055,1.023496386,6.530293329,1673243,1127060,2800303,59.75,2,213,11.05105972,11.28596973
186.5899963,29.88999939,4461,149.2472382,53939.44531,3,15.03861064,19.8572802,0.843913785,3.085749729,813100,791680,1604780,50.67,2,190,11.05105972,11.28596973
234.7700043,71.25,6900,96.84210205,35057.27734,3,13.04251569,12.51834091,1.283193299,4.650915134,1678931,818900,2497831,67.22,2,267,11.05105972,11.28596973
149.7100067,34.18000031,7359,215.3013458,87771.5,2,13.67886321,8.704446289,1.849681503,7.759255741,2182880,817150,3000030,72.76,1,360,0,37.24168015
119.8099976,54.95999908,12326,224.2722015,84065.23438,3,10.98561217,13.9559437,1.26861787,4.598174331,2869965,1620860,4490825,63.91,2,355,11.05105972,11.28596973
163.8399963,17.81999969,383,21.49270439,14488.49609,3,2.467223115,9.312314813,1.1859713,2.076030753,76245,181940,258185,29.53,3,34,38.50149155,4.551429749
205.3899994,12.73999977,641,50.31397247,29846.1543,3,10.71823059,9.888491479,3.018882811,1.367557332,221252,158988,380240,58.19,3,13,38.50149155,4.551429749
120.5599976,9.260000229,5207,562.3109741,287862.625,2,8.950678419,9.706978671,3.212587897,5.781045075,2153276,512332,2665608,80.78,3,38,38.50149155,4.551429749
229.1600037,51.09000015,1663,32.55039978,14853.18066,3,8.817300939,10.577862,1.354683211,6.329322434,450617,294780,745397,60.45,2,50,0,48.26402283
218.2200012,54.33000183,20446,376.329834,197014.1406,2,14.77918219,7.728672275,2.565038011,5.844543315,8926019,1609830,10535849,84.72,3,290,18.53964043,11.31804276
98.37000275,11.77000046,1265,107.4766312,51740.52344,3,6.395056701,8.312834778,10.55525086,2.929295583,443831,165155,608986,72.88,3,11,38.50149155,4.551429749
183.6799927,36.29999924,878,24.18732834,15693.14063,3,28.64282442,4.578161398,0.575605492,5.948450043,247678,321843,569521,43.49,2,63,12.07579041,31.49303818
151.2700043,168.2700043,5147,30.58774567,10874.93262,3,11.12832493,10.84634616,1.169446835,8.308537235,1343055,486870,1829925,73.39,2,121,11.05105972,11.28596973
238.5800018,226.4900055,15501,68.44010925,42367.26953,3,14.6955276,7.717635377,1.540919675,8.897072593,7024676,2321807,9346483,75.16,2,319,0,42.47533035
105.9599991,12.09000015,888,73.4491272,11530.19043,3,15.86370158,2.904591105,1.18579627,6.93615495,89620,49780,139400,64.29,1,34,5.633979797,56.75167847
119.9899979,23.75,2545,107.1578979,36287.91406,3,9.156013079,13.27627698,1.363481304,18.64607966,729398,132440,861838,84.63,1,91,27.87697983,3.602712631
103.1100006,67.73000336,2304,34.01742172,12880.61328,3,14.41075465,13.05129275,0.300319577,2.533803146,501944,370460,872404,57.54,3,110,38.50149155,4.551429749
117.7900009,49.95000076,2689,53.83383179,11662.8623,3,16.47040648,11.31471436,0.533507278,3.121051909,332750,228860,561610,59.25,1,159,5.633979797,56.75167847
194.5700073,20.59000015,558,27.10053444,10517.43555,3,9.895915107,10.52624288,4.746160311,6.354073349,156086,53170,209256,74.59,3,77,17.46755028,4.897195816
76.61000061,29.11000061,2239,76.91514587,20787.70117,3,16.05225323,10.82048485,0.431477534,2.524250987,498690,82200,580890,85.85,1,105,5.633979797,56.75167847
141.6699982,57.63000107,1834,31.82370186,6332.291992,3,6.351903105,15.22757789,0.717945907,4.569095443,195150,169780,364930,53.48,1,187,27.87697983,3.602712631
99.56999969,3.130000114,1502,479.8721924,143614.0469,2,13.22767802,11.2119365,4.827679795,7.603801456,336952,112560,449512,74.96,3,20,38.50149155,4.551429749
151.2400055,53.54000092,3601,67.25812531,21984.49805,3,11.69703921,13.57113122,2.900216643,4.522662589,813985,363065,1177050,69.15,2,126,11.05105972,11.28596973
145.1999969,6.78000021,2160,318.5840759,103629.7891,3,8.952192539,12.3143707,0.00011927,5.332972773,519750,182860,702610,73.97,1,40,5.633979797,56.75167847
135.3000031,36.74000168,4015,109.2814331,29194.5,3,10.38452144,12.24121439,0.764493206,10.11275342,636846,435760,1072606,59.37,1,6,0,76.68603516
144.4199982,26.46999931,2468,93.23763275,37272.19531,3,13.13608928,5.189566134,3.109685332,4.869272599,595595,385520,981115,60.71,2,39,0,48.26402283
151.7100067,48.29999924,3999,82.79502869,47500,3,10.53211289,9.20047946,1.290051215,6.26849733,1625000,669250,2294250,70.83,3,118,33.10504913,15.23353004
151.6799927,25.80999947,3463,134.1728058,45944.20703,3,11.926262,12.21365806,0.132482164,2.275387496,978380,207440,1185820,82.51,1,12,0,76.68603516
95.36000061,34.34999847,3146,91.58660889,32324.48438,2,11.18029875,10.92299157,0.320981028,2.662863648,590126,520220,1110346,53.15,3,45,38.50149155,4.551429749
237.6000061,49.43000031,1004,20.31155205,11240.64355,3,2.275275591,2.174308211,0.932103487,2.089898763,101263,454271,555534,18.23,2,25,12.07579041,31.49303818
148.2599945,47.75999832,4995,104.585434,25732.49609,3,14.68855575,19.29724065,0.783574074,8.114019385,909304,319680,1228984,73.99,1,100,27.87697983,3.602712631
304.980011,122.8700027,2141,17.42492104,12397.99805,3,11.66028377,10.78116405,1.880733282,5.430625559,985239,526443,1511682,65.18,2,43,12.07579041,31.49303818
136.0399933,119.3099976,1091,9.144246101,3522.09375,3,10.4468839,13.13594513,3.493399901,7.141480316,263839,132325,396164,66.6,3,61,17.46755028,4.897195816
134.2799988,12.47000027,1251,100.3207703,36241.45703,3,6.587952586,7.830841434,0.659392695,5.02510339,148216,303715,451931,32.8,3,52,24.46764946,23.11911392
92.45999908,18.42000008,2158,117.1552658,30555.9707,3,11.85539078,0.310034273,0.000126501,0.740351183,409621,153220,562841,72.78,1,65,5.633979797,56.75167847
181.3999939,103.1100006,2013,19.5228405,9713.830078,3,13.71235622,7.493263232,1.488628615,12.49599388,726555,218996,945551,76.84,2,95,0,42.47533035
264.5400085,449.6099854,162449,361.3109131,211836.7031,1,15.76661144,6.750542838,1.393929749,6.370408241,67699101,26171583,93870684,72.12,2,470,0,48.26402283
96.54000092,18.43000031,3092,167.7699432,60188.44141,2,11.12800907,11.2284352,2.355867311,6.043868371,929816,179457,1109273,83.82,3,63,38.50149155,4.551429749
224.5200043,10.06000042,176,17.49502945,5721.868652,3,4.160731038,3.719467704,3.896667941,4.037385775,25742,31820,57562,44.72,3,21,0,16.86346436
211.2700043,19.86000061,621,31.26888084,12374.01758,3,10.32561811,3.351807543,1.417712453,6.485098556,73588,172160,245748,29.94,2,75,12.07579041,31.49303818
131.9799957,3.309999943,2645,799.093689,295548.9375,2,12.95832324,10.00749284,0.146176862,8.269419289,661223,317044,978267,67.59,3,12,24.46764946,23.11911392
150.8899994,9.180000305,2307,251.3071747,128899.9922,2,21.8367754,8.610650536,1.726947136,6.661190465,874007,309295,1183302,73.86,3,51,24.46764946,23.11911392
116.0899963,6.320000172,3119,493.5126343,133862.5,2,20.00647746,2.387084801,0.974337213,5.699334879,539431,306580,846011,63.76,1,55,5.633979797,56.75167847
57.93999863,19.51000023,1627,83.39312744,38229.16406,3,11.54386064,11.34811108,3.964598827,4.659107516,575309,170542,745851,77.13,3,22,18.53964043,11.31804276
159.8699951,8.649999619,648,74.91329956,34728.21094,3,7.822928838,7.799626497,0.000251,6.864203942,192339,108060,300399,64.03,3,11,0,16.86346436
112.4499969,32.72999954,1550,47.35716629,12656.06543,3,7.643041477,15.02053192,2.596847668,16.52524063,312643,101590,414233,75.48,1,140,27.87697983,3.602712631
164.9600067,169.5599976,3617,21.33168221,10163.69434,3,10.680904,10.78941321,2.969960937,5.524105292,1009366,610200,1619566,62.32,3,482,33.10504913,15.23353004
85.97000122,69.48999786,3709,53.37458801,23348.58398,3,14.00684009,10.92269736,1.19014381,13.07494085,1050313,475680,1525993,68.83,1,657,0,42.47533035
135.8800049,15.30000019,863,56.40522766,17020.91406,3,3.455955764,5.713846863,1.151985255,15.09100684,102260,158160,260420,39.27,1,48,27.87697983,3.602712631
218.8500061,24.10000038,1559,64.688797,23837.88281,3,9.140233214,11.61197787,1.203495952,8.288351642,384308,186661,570969,67.31,2,2,0,48.26402283
214.2899933,4.869999886,323,66.32444,40335.73047,3,5.034744317,10.59179881,1.087891669,4.515488584,139535,56900,196435,71.03,3,1,0,16.86346436
106.1100006,60.99000168,645,10.5755043,3157.419189,3,9.669160985,12.09943346,3.738880725,6.309880512,135085,45920,181005,74.63,3,7,17.46755028,4.897195816
117.0899963,5.489999771,3381,615.8470459,330906.0313,2,8.776258151,13.96673261,1.324673552,5.689408226,1324158,492516,1816674,72.89,3,40,38.50149155,4.551429749
184.6199951,20.85000038,3149,151.0311737,48079.13672,3,13.14679036,11.62372188,2.133572747,7.676193326,712250,290200,1002450,71.05,2,74,11.05105972,11.28596973
121.1100006,15.53999996,2571,165.4440155,39541.82813,3,9.813175368,12.81083192,1.837325869,11.69248796,439543,154340,593883,74.01,1,58,27.87697983,3.602712631
122.2600021,38.50999832,1907,49.51960754,8408.985352,3,13.80539172,10.11116944,0.437884075,2.560911589,208890,114940,323830,64.51,1,60,5.633979797,56.75167847
155.1900024,26.95999908,10878,403.4866638,152279.9688,2,9.514140653,7.401105063,1.027702566,6.539863421,2736768,1368700,4105468,66.66,1,25,27.87697983,3.602712631
130.9900055,79.19999695,5434,68.6111145,27226.76953,3,9.740024857,6.033222653,0.194911796,1.140254874,693020,1463340,2156360,32.14,1,205,5.633979797,56.75167847
83.73999786,88.56999969,3882,43.82973862,12398.66797,3,8.900423439,5.620361517,0.094704731,3.883531394,647470,450680,1098150,58.96,1,85,0,76.68603516
87.18000031,5.070000172,373,73.57001495,19060.35352,2,9.613394594,16.36864109,1.803675649,4.126826441,54086,42550,96636,55.97,3,13,38.50149155,4.551429749
138.1699982,77.23999786,1680,21.7503891,10725.25879,3,8.702359555,8.265624038,1.718936915,4.904040105,279264,536352,815616,34.24,2,344,12.07579041,31.49303818
76.97000122,2.019999981,1594,789.1089478,347452.4688,2,11.73121475,11.75999567,2.319428257,5.503708749,414514,287340,701854,59.06,3,15,38.50149155,4.551429749
56.52999878,35.93999863,1333,37.08959579,13207.62402,3,12.16182623,9.007714638,5.238665043,1.219974636,333967,137880,471847,70.78,3,26,18.53964043,11.31804276
264.6700134,3.609999895,565,156.5097046,111774.2422,3,4.964498581,8.433104918,2.523140977,4.028946358,103905,299600,403505,25.75,3,26,38.50149155,4.551429749
306.6400146,62.83000183,7516,119.624382,69426.16406,2,16.4995509,9.273629852,1.786363555,4.408986058,3644176,683010,4327186,84.22,3,101,18.53964043,11.31804276
148.8099976,3.75,541,144.2666626,81581.07031,3,5.775196206,13.13507382,0.000228484,1.975948668,160244,145685,305929,52.38,3,10,38.50149155,4.551429749
203.0200043,26.21999931,3028,115.4843674,45599.65625,3,10.11355586,6.722771308,2.779638732,8.497410973,902565,285438,1188003,75.97,2,45,0,48.26402283
105.8799973,5.199999809,871,167.5,51059.03906,3,14.70996998,7.139171472,3.265450628,9.951526702,217007,48500,265507,81.73,3,15,38.50149155,4.551429749
335.25,132.5299988,931,7.024824619,3713.008301,3,9.585539084,5.100541573,2.41726531,4.235853562,208580,280345,488925,42.66,2,31,12.07579041,31.49303818
155.9499969,13.06999969,967,73.98622894,17614.00195,3,6.954368742,11.27641552,1.143279109,7.275373021,156226,73989,230215,67.86,1,55,27.87697983,3.602712631
95.37999725,29.03000069,2288,78.8150177,22101.27344,3,4.940773067,12.52805486,6.12515586,15.15430175,481560,160040,641600,75.06,1,189,27.87697983,3.602712631
95.84999847,98.94999695,570,5.760485172,4162.203125,3,8.422969528,11.90481972,6.339686779,2.746145441,149720,262130,411850,36.35,3,133,33.10504913,15.23353004
90.45999908,13.11999989,1178,89.78658295,20296.49414,3,9.096098239,15.4361786,0.000371775,2.173945698,194510,71780,266290,73.04,1,67,5.633979797,56.75167847
107.4499969,26.79000092,1712,63.90443802,10196.3418,3,7.812271196,18.64841119,1.403939083,8.933225948,167640,103100,270740,61.92,1,40,27.87697983,3.602712631
92.70999908,30.12999916,686,22.76800537,8473.282227,3,10.19467293,11.36858598,2.378378378,4.189580885,189060,66240,255300,74.05,3,23,38.50149155,4.551429749
148.5,246.3200073,5216,21.17570496,6914.866699,3,14.06617859,11.77323619,0.182355117,3.130449077,1264890,429080,1693970,74.67,1,389,0,76.68603516
159.0399933,20.72999954,745,35.93825531,10819.58496,3,2.167283428,5.580721387,0.000112355,0.657184895,27710,196580,224290,12.35,1,46,5.633979797,56.75167847
75.95999908,35.40000153,3158,89.20903778,23326.21289,2,8.464567883,10.01576752,0.159370655,0.93260898,181908,643840,825748,22.03,1,140,5.633979797,56.75167847
145.8099976,104.0999985,2165,20.79730988,10296.94531,3,7.039756995,6.809794088,1.059228743,3.783239669,364592,652780,1017372,35.84,3,118,33.10504913,15.23353004
125.75,18.85000038,986,52.30768967,18894.80078,3,8.998587741,11.23798667,0.000188114,5.778188322,210112,146055,356167,58.99,3,5,24.46764946,23.11911392
120.2600021,33.93999863,2260,66.58809662,20195.96484,3,11.4479372,11.75868151,0.163396071,6.792608078,432091,237950,670041,64.49,2,97,0,42.47533035
117.5400009,23.40999985,1017,43.44297409,10013.66992,3,15.13949322,27.90376248,0.000270455,1.581349714,140040,94380,234420,59.74,1,48,5.633979797,56.75167847
78.91000366,13.61999989,3334,244.7870789,116406.9766,2,10.97155847,7.923868296,2.222694569,3.308812631,863303,722160,1585463,54.45,3,30,38.50149155,4.551429749
160.6000061,70.27999878,23703,337.2652283,105835.3906,2,10.81230167,6.986451264,0.394898651,5.817848107,4973301,2464810,7438111,66.86,1,140,0,76.68603516
100.1299973,13.46000004,667,49.55423355,18249.55469,3,13.6867517,13.76125127,2.700711206,3.5527746,142208,103431,245639,57.89,3,40,38.50149155,4.551429749
262.9599915,21.45999908,1895,88.30382538,68154.47656,2,9.801072751,1.183444494,0.483045546,2.825662607,926795,535800,1462595,63.37,1,36,5.633979797,56.75167847
130.7200012,7.289999962,634,86.96845245,31160.63086,2,9.464652823,12.7662759,7.923895387,6.383137951,94581,132580,227161,41.64,3,15,38.50149155,4.551429749
108.4599991,29.67000008,3949,133.0973969,28336.36719,3,12.9038704,12.29155268,0.295216119,1.726693151,560500,280240,840740,66.67,1,135,5.633979797,56.75167847
152.8099976,12.40999985,1080,87.02659607,20573.32813,3,17.36678221,18.53553454,1.283512524,12.16144762,197015,58300,255315,77.17,3,59,0,16.86346436
107.4599991,6.539999962,3074,470.0305786,245674.9219,2,7.608074617,9.071309517,3.83696165,4.744466034,1284171,322543,1606714,79.93,3,35,38.50149155,4.551429749
120.6699982,105.9599991,3691,34.83390045,24178.3418,3,6.879169941,5.852641966,1.933771205,3.507814595,1141477,1420460,2561937,44.56,3,266,33.10504913,15.23353004
170.5599976,3.160000086,463,146.5189819,88432.90625,3,9.525922533,13.14734763,3.535541496,6.087000086,225148,54300,279448,80.57,3,25,24.46764946,23.11911392
154.0599976,4.539999962,1598,351.9823914,113111.6719,2,10.40451622,10.46293574,1.109191922,7.058246207,346547,166980,513527,67.48,1,28,27.87697983,3.602712631
172.0899963,10,874,87.40000153,45131.80078,3,13.41847655,12.38372943,2.304361891,7.07261842,343038,108280,451318,76.01,3,43,24.46764946,23.11911392
125.9599991,19.39999962,1416,72.98969269,18987.62891,3,10.68465631,6.405690086,0.000165599,5.828808774,132260,236100,368360,35.91,1,43,5.633979797,56.75167847
129.7599945,7.210000038,1261,174.8959808,65259.36328,2,13.07702117,7.689364958,3.013474454,8.263198164,380200,90320,470520,80.8,3,19,38.50149155,4.551429749
71.91000366,4.869999886,692,142.0944519,73029.57031,3,6.860600471,6.680650295,1.917594066,0.607331845,206554,142680,349234,59.14,3,3,18.53964043,11.31804276
228.3600006,37.52999878,1122,29.89608383,17258.75391,3,10.77006921,8.458888935,2.162350765,3.745748555,230421,382420,612841,37.6,3,31,33.10504913,15.23353004
238.1999969,10.36999989,313,30.18322182,16090.93555,3,16.89589663,11.39797319,1.210573944,15.73806056,137038,25391,162429,84.37,2,38,0,42.47533035
166.0800018,57.58000183,5345,92.82736969,43648.75,3,8.630105101,5.430202185,3.092354857,8.298269801,1547235,966060,2513295,61.56,2,150,11.05105972,11.28596973
144.2799988,31.02000046,13064,421.147644,165005.7969,2,9.226176521,6.36907832,0.779801816,5.550729904,3530620,1388200,4918820,71.78,1,90,0,76.68603516
132.9900055,0.670000017,638,952.2387695,324274.625,3,9.840562633,10.14894322,6.44E-05,6.443773474,141284,75980,217264,65.03,3,4,24.46764946,23.11911392
84.58000183,43.81999969,1769,40.36969376,10960.74902,3,10.65167604,11.93837185,1.599000625,9.74807412,331890,120570,452460,73.35,1,109,65.1220932,92.53186035
165.8999939,32.61000061,718,22.01778603,4703.158691,3,8.000260807,10.75829693,2.419638782,15.39936102,118420,29750,148170,79.92,1,50,27.87697983,3.602712631
104.8700027,19.84000015,1167,58.82056427,11631.55273,3,15.45391515,2.173592755,0.887030377,5.189582701,129720,101050,230770,56.21,1,75,5.633979797,56.75167847
84.38999939,19.71999931,2567,130.1724243,23224.39258,3,8.568839591,12.31044685,1.622978919,7.290631789,282805,175180,457985,61.75,1,62,65.1220932,92.53186035
117.8099976,130.4299927,3007,23.05451393,7669.087402,3,16.62626127,10.89196114,0.668413513,8.473036023,658639,292980,951619,69.21,1,210,8.904969215,39.5241394
110.4700012,61.86999893,3665,59.23711014,16591.88672,3,13.42811775,11.10916282,0.3665712,2.144485359,671320,355220,1026540,65.4,1,190,5.633979797,56.75167847
187.6000061,132.3099976,2705,20.44441032,7724.132813,3,15.52173232,9.596371749,0.287285465,1.680561263,618800,403180,1021980,60.55,1,88,5.633979797,56.75167847
140.3800049,92.16999817,4133,44.84105682,15241.59766,3,10.3586372,5.852217156,3.260137612,10.33471952,911698,493120,1404818,64.9,2,110,11.05105972,11.28596973
266.4500122,61.84999847,395,6.386418819,3340.856934,3,5.144411321,11.82295095,0.000232781,1.96581362,102492,104140,206632,49.6,3,17,38.50149155,4.551429749
128.5,31.52000046,2201,69.82868195,32682.80469,3,14.7792289,11.85832908,2.376325277,7.245462364,879832,150330,1030162,85.41,3,74,24.46764946,23.11911392
80.19999695,51.29000092,5144,100.29245,43427.625,3,15.53019368,9.834771705,5.416621958,4.973100961,1725533,501870,2227403,77.47,3,65,18.53964043,11.31804276
112.2900009,39.22000122,838,21.36664963,6632.126465,3,9.522820939,14.68828812,1.898797441,9.934182198,194392,65720,260112,74.73,3,97,0,16.86346436
